LatGridBinSize 2.0
LonGridBinSize 2.0
LAT  LON   EVENT_COUNT  MAX_DEPTH  MIN_DEPTH  AVG_DEPTH  MIN_MAG  MAX_MAG  AVG_MAG
20 126 1 10.0 10.0 10.0 4.1 4.1 4.1
20 140 2 14.96 10.0 12.48 4.6 4.0 4.3
20 142 225 342.8 9.11 218.99 5.5 3.7 4.38
20 144 144 207.34 5.0 77.99 6.0 3.9 4.56
20 146 129 156.9 1.22 18.56 6.2 3.9 4.57
20 148 2 15.11 10.0 12.56 4.6 4.5 4.55
22 -114 1 10.0 10.0 10.0 4.2 4.2 4.2
22 -112 1 13.82 13.82 13.82 3.8 3.8 3.8
22 -110 2 10.0 5.0 7.5 4.1 3.7 3.9
22 -108 32 16.7 3.3 9.91 6.1 4.0 4.62
22 -106 1 10.0 10.0 10.0 5.0 5.0 5.0
22 -98 1 5.0 5.0 5.0 4.0 4.0 4.0
22 -80 9 16.13 10.0 12.64 5.0 4.0 4.34
22 -70 1 10.0 10.0 10.0 4.5 4.5 4.5
22 -66 1 14.19 14.19 14.19 4.4 4.4 4.4
22 -64 1 10.0 10.0 10.0 4.3 4.3 4.3
22 -62 2 10.0 10.0 10.0 4.6 4.6 4.6
22 -44 43 10.32 10.0 10.01 6.1 4.4 4.85
22 -12 15 15.04 0.0 9.21 4.5 4.0 4.21
22 -10 5 15.1 10.0 11.98 4.6 4.0 4.18
22 4 1 10.0 10.0 10.0 4.5 4.5 4.5
22 36 4 10.0 10.0 10.0 4.4 4.2 4.28
22 48 2 14.17 10.0 12.08 4.2 4.0 4.1
22 60 3 10.0 10.0 10.0 4.8 4.2 4.43
22 62 4 13.56 10.0 10.89 4.9 4.5 4.6
22 64 5 29.91 9.3 13.84 4.7 4.1 4.38
22 70 8 28.6 10.0 13.58 5.0 4.0 4.28
22 80 1 10.0 10.0 10.0 5.0 5.0 5.0
22 82 1 10.0 10.0 10.0 4.7 4.7 4.7
22 86 4 14.79 10.0 11.2 4.7 4.5 4.55
22 88 3 35.88 10.0 26.96 4.5 4.1 4.33
22 90 12 44.0 10.0 23.54 5.1 3.9 4.32
22 92 51 80.2 10.0 50.19 5.6 4.0 4.48
22 94 154 164.6 3.8 69.23 6.9 3.8 4.55
22 96 20 66.3 10.0 21.96 5.2 4.1 4.35
22 98 8 28.09 10.0 12.96 5.2 4.0 4.5
22 100 27 20.0 8.0 12.06 6.1 4.1 4.6
22 102 9 15.54 10.0 11.62 4.5 4.0 4.3
22 106 6 14.41 10.0 11.14 5.0 4.2 4.63
22 108 1 10.0 10.0 10.0 4.4 4.4 4.4
22 110 1 10.0 10.0 10.0 4.6 4.6 4.6
22 112 1 20.0 20.0 20.0 3.8 3.8 3.8
22 114 3 10.0 4.5 7.83 4.5 4.3 4.4
22 118 10 24.22 7.0 12.12 5.7 4.0 4.49
22 120 393 127.12 1.4 19.48 6.4 3.5 4.52
22 122 172 50.7 4.25 22.26 6.5 4.0 4.49
22 124 55 48.3 5.8 19.15 5.4 4.0 4.49
22 126 15 40.1 9.9 14.07 5.1 4.0 4.41
22 140 13 251.44 10.0 97.25 4.9 4.0 4.41
22 142 267 290.52 8.17 80.03 6.3 4.0 4.57
22 144 94 128.55 10.0 38.92 5.6 4.0 4.52
22 146 6 35.7 10.0 15.37 5.4 4.4 4.73
24 -154 1 15.0 15.0 15.0 4.0 4.0 4.0
24 -120 1 10.0 10.0 10.0 4.9 4.9 4.9
24 -112 3 10.0 8.7 9.57 4.5 4.0 4.23
24 -110 34 17.0 6.6 10.74 6.3 3.9 4.48
24 -108 111 29.4 2.6 10.49 6.7 3.9 4.58
24 -106 2 10.0 5.0 7.5 4.5 4.1 4.3
24 -100 1 5.0 5.0 5.0 4.0 4.0 4.0
24 -98 12 40.6 1.0 17.14 4.3 3.6 3.96
24 -96 1 5.0 5.0 5.0 3.9 3.9 3.9
24 -66 1 2.08 2.08 2.08 5.2 5.2 5.2
24 -46 4 10.0 10.0 10.0 4.8 4.4 4.6
24 -44 19 10.0 10.0 10.0 5.1 4.0 4.57
24 36 2 14.99 10.0 12.5 4.2 4.1 4.15
24 56 1 25.1 25.1 25.1 4.5 4.5 4.5
24 60 6 17.81 10.0 12.18 5.3 4.1 4.68
24 62 15 30.99 10.0 17.44 6.3 4.0 4.56
24 64 11 35.0 10.0 17.12 5.0 4.0 4.4
24 66 7 35.0 10.0 16.98 4.5 4.0 4.24
24 68 1 20.0 20.0 20.0 4.5 4.5 4.5
24 70 1 10.0 10.0 10.0 4.3 4.3 4.3
24 72 2 13.5 10.0 11.75 4.6 4.0 4.3
24 82 1 10.0 10.0 10.0 4.6 4.6 4.6
24 88 5 16.25 11.8 14.24 4.4 4.1 4.2
24 90 22 56.8 10.0 27.08 5.0 3.7 4.29
24 92 39 66.28 21.47 50.74 6.7 4.0 4.55
24 94 128 160.3 10.0 88.72 6.2 4.0 4.46
24 96 52 66.19 8.0 30.57 5.9 4.0 4.52
24 98 40 43.6 8.0 21.29 5.2 4.0 4.48
24 100 12 47.84 6.0 18.32 5.2 4.0 4.51
24 102 10 35.91 10.0 15.54 5.0 4.1 4.63
24 104 5 26.6 2.7 15.2 4.6 4.4 4.54
24 106 2 10.0 9.83 9.91 4.2 4.2 4.2
24 110 1 24.5 24.5 24.5 4.9 4.9 4.9
24 112 1 10.0 10.0 10.0 4.4 4.4 4.4
24 118 4 17.8 13.36 14.91 4.6 4.1 4.22
24 120 217 142.78 1.0 26.55 6.4 3.5 4.49
24 122 430 291.3 2.1 50.9 6.4 3.8 4.52
24 124 170 218.5 9.5 61.23 6.3 4.0 4.52
24 126 109 70.69 3.68 22.42 6.0 3.9 4.53
24 128 131 37.17 1.3 17.38 7.0 4.0 4.53
24 130 8 24.13 10.0 13.53 5.3 4.2 4.64
24 134 2 38.5 10.0 24.25 4.7 4.2 4.45
24 136 1 10.0 10.0 10.0 4.3 4.3 4.3
24 138 1 15.01 15.01 15.01 4.6 4.6 4.6
24 140 116 584.2 10.0 122.35 5.6 4.1 4.51
24 142 110 540.34 6.16 47.52 6.3 4.0 4.57
24 144 14 36.62 10.0 17.29 5.7 4.0 4.56
26 -132 1 10.0 10.0 10.0 4.5 4.5 4.5
26 -114 2 10.0 10.0 10.0 4.8 4.5 4.65
26 -112 6 15.0 9.1 10.68 4.4 4.0 4.13
26 -110 56 20.0 5.0 10.62 6.6 4.0 4.4
26 -106 4 19.4 2.0 11.41 4.3 3.6 4.1
26 -104 47 17.21 2.0 11.88 5.4 3.6 4.11
26 -96 1 5.0 5.0 5.0 3.9 3.9 3.9
26 -92 1 10.0 10.0 10.0 4.3 4.3 4.3
26 -88 1 10.0 10.0 10.0 4.6 4.6 4.6
26 -66 1 10.0 10.0 10.0 4.2 4.2 4.2
26 -44 45 16.87 10.0 10.15 5.4 4.3 4.7
26 -42 2 10.0 10.0 10.0 4.8 4.3 4.55
26 -20 1 10.0 10.0 10.0 4.8 4.8 4.8
26 -18 5 19.0 7.48 14.46 5.4 4.1 4.58
26 32 2 28.4 10.0 19.2 4.6 4.4 4.5
26 34 5 13.85 10.0 10.77 4.5 4.0 4.34
26 50 7 24.0 10.0 12.0 4.9 4.0 4.29
26 52 114 46.0 5.0 13.59 5.8 3.9 4.41
26 54 125 48.4 1.5 13.34 5.5 3.8 4.41
26 56 174 46.1 2.0 15.27 6.1 3.8 4.44
26 58 19 74.6 10.0 24.9 5.1 3.9 4.43
26 60 14 85.0 10.0 32.5 4.8 4.0 4.29
26 62 9 58.46 14.49 40.78 4.5 4.1 4.33
26 64 66 52.0 5.2 19.03 7.7 3.9 4.66
26 66 47 42.5 3.5 20.01 5.6 4.0 4.49
26 68 6 15.57 10.0 13.05 4.6 4.2 4.42
26 74 2 14.2 10.0 12.1 4.0 3.6 3.8
26 76 3 10.0 10.0 10.0 4.0 3.6 3.83
26 84 189 34.7 2.64 10.96 6.1 3.5 4.41
26 86 101 52.91 5.36 13.31 7.3 4.0 4.52
26 88 28 51.5 8.4 25.39 6.9 3.5 4.41
26 90 26 53.6 10.0 31.16 5.3 3.8 4.38
26 92 42 69.7 7.87 40.84 5.5 4.0 4.5
26 94 16 114.83 10.0 53.8 5.2 4.1 4.41
26 96 34 121.7 10.0 50.19 5.4 4.0 4.5
26 98 13 53.99 10.0 23.51 5.0 4.1 4.42
26 100 28 44.96 8.7 21.0 5.5 4.0 4.4
26 102 55 50.6 6.1 18.4 6.2 4.1 4.53
26 104 13 19.49 10.0 13.27 5.3 4.0 4.48
26 108 5 17.09 10.0 12.36 5.4 4.0 4.46
26 122 1 279.3 279.3 279.3 4.3 4.3 4.3
26 124 29 238.58 35.48 149.04 6.9 4.0 4.53
26 126 105 207.29 4.1 75.53 6.5 4.0 4.54
26 128 273 98.5 4.67 21.8 5.8 4.0 4.61
26 130 54 35.23 5.39 15.47 6.0 4.0 4.74
26 138 60 552.7 16.08 474.22 6.5 4.0 4.53
26 140 165 686.39 10.0 255.49 7.8 4.0 4.49
26 142 1048 72.44 1.0 12.36 7.4 3.7 4.55
26 144 115 40.3 4.1 11.28 5.3 3.9 4.5
28 -116 1 2.16 2.16 2.16 3.61 3.61 3.61
28 -114 13 33.9 6.96 11.6 5.3 4.0 4.36
28 -112 30 28.34 3.0 10.99 7.0 3.9 4.41
28 -110 1 10.0 10.0 10.0 4.0 4.0 4.0
28 -108 1 20.0 20.0 20.0 4.3 4.3 4.3
28 -104 5 14.94 5.0 9.82 4.2 3.6 3.82
28 -102 1 15.8 15.8 15.8 4.0 4.0 4.0
28 -98 4 5.0 5.0 5.0 4.8 3.5 3.98
28 -96 1 5.0 5.0 5.0 3.6 3.6 3.6
28 -78 2 0.0 0.0 0.0 3.8 3.7 3.75
28 -66 1 6.76 6.76 6.76 4.1 4.1 4.1
28 -46 1 10.0 10.0 10.0 4.5 4.5 4.5
28 -44 1 10.0 10.0 10.0 4.6 4.6 4.6
28 -42 68 10.0 9.53 9.99 5.4 4.2 4.73
28 -40 4 10.0 10.0 10.0 4.7 4.4 4.6
28 -14 1 10.0 10.0 10.0 4.4 4.4 4.4
28 30 1 10.0 10.0 10.0 4.3 4.3 4.3
28 32 2 21.8 10.0 15.9 4.7 4.1 4.4
28 34 5 22.0 10.0 14.09 5.5 3.7 4.56
28 46 7 17.6 10.0 12.72 4.4 4.1 4.21
28 48 2 10.0 10.0 10.0 4.1 4.0 4.05
28 50 231 42.1 5.0 13.9 6.4 3.5 4.39
28 52 67 46.0 5.4 13.13 5.5 4.0 4.33
28 54 28 28.0 6.0 13.91 5.2 4.0 4.42
28 56 79 105.0 2.04 18.84 5.4 3.8 4.39
28 58 41 98.9 5.0 16.24 6.7 3.7 4.47
28 60 3 80.0 13.0 37.83 7.7 4.0 5.5
28 62 14 80.0 10.0 42.79 7.2 4.0 4.76
28 64 6 93.6 10.0 34.88 5.0 4.0 4.5
28 66 42 35.0 1.8 16.76 5.2 4.0 4.42
28 68 28 38.43 8.83 16.54 5.2 4.0 4.36
28 70 9 27.67 10.0 20.91 5.6 4.0 4.41
28 72 1 14.98 14.98 14.98 4.0 4.0 4.0
28 76 10 10.0 10.0 10.0 5.1 3.6 4.34
28 80 42 49.39 9.03 20.69 5.4 4.0 4.52
28 82 16 35.0 10.0 18.16 5.0 4.0 4.53
28 84 57 54.65 8.19 15.0 7.8 3.8 4.47
28 86 53 89.1 4.44 25.89 5.7 4.0 4.38
28 88 8 95.0 10.0 39.02 4.9 4.0 4.44
28 90 4 25.9 10.0 16.47 5.3 4.0 4.6
28 92 7 79.4 10.0 31.48 4.8 4.0 4.33
28 94 33 39.5 8.0 21.18 6.4 4.0 4.52
28 96 7 66.57 10.0 31.76 4.9 4.0 4.39
28 98 29 35.0 8.0 13.93 5.6 4.0 4.49
28 100 12 56.98 10.0 20.69 4.9 4.1 4.57
28 102 49 73.39 9.32 19.93 5.4 4.0 4.44
28 104 120 59.7 5.1 18.17 5.8 4.0 4.53
28 106 4 15.13 6.7 11.68 4.6 4.2 4.32
28 108 4 39.7 10.0 17.42 5.1 4.0 4.5
28 114 2 10.0 8.04 9.02 4.5 4.1 4.3
28 126 14 267.53 47.62 137.56 5.7 4.1 4.47
28 128 146 251.0 4.8 68.21 6.1 4.0 4.57
28 130 149 69.8 6.1 29.79 5.9 4.0 4.6
28 132 5 22.8 10.0 13.02 4.8 4.1 4.52
28 136 1 501.7 501.7 501.7 5.0 5.0 5.0
28 138 138 533.1 24.5 436.21 6.8 3.9 4.37
28 140 125 449.38 9.46 68.13 6.1 4.0 4.55
28 142 229 45.9 3.5 19.67 5.8 4.0 4.61
28 144 1 13.48 13.48 13.48 4.5 4.5 4.5
28 178 1 10.0 10.0 10.0 4.9 4.9 4.9
30 -124 1 9.84 9.84 9.84 3.51 3.51 3.51
30 -118 7 13.0 5.8 8.23 6.3 3.58 4.28
30 -116 22 26.1 3.16 10.4 4.3 3.5 3.81
30 -114 198 104.3 -2.28 8.71 5.5 3.5 4.01
30 -112 17 14.33 5.0 9.65 5.2 3.6 4.34
30 -108 3 11.5 10.0 10.5 3.7 3.5 3.63
30 -104 18 15.0 5.0 8.93 4.6 3.6 3.94
30 -102 2 5.0 2.17 3.58 3.6 3.6 3.6
30 -94 6 7.0 4.69 5.24 4.8 3.5 4.13
30 -88 1 5.0 5.0 5.0 3.5 3.5 3.5
30 -78 3 0.0 0.0 0.0 3.8 3.7 3.77
30 -74 1 19.04 19.04 19.04 4.4 4.4 4.4
30 -64 2 10.0 10.0 10.0 4.5 4.4 4.45
30 -42 3 10.0 10.0 10.0 4.8 4.5 4.67
30 -40 74 15.63 9.97 10.61 5.7 4.2 4.73
30 -8 3 16.12 10.0 12.04 4.8 4.1 4.43
30 -6 1 10.0 10.0 10.0 3.8 3.8 3.8
30 24 1 10.0 10.0 10.0 4.4 4.4 4.4
30 26 1 11.0 11.0 11.0 4.2 4.2 4.2
30 28 2 14.13 13.94 14.04 4.5 3.8 4.15
30 30 2 10.0 10.0 10.0 4.3 4.3 4.3
30 32 1 10.0 10.0 10.0 4.2 4.2 4.2
30 34 2 20.0 13.0 16.5 4.2 4.1 4.15
30 44 1 14.16 14.16 14.16 4.0 4.0 4.0
30 46 6 23.1 10.0 12.18 4.7 3.6 4.28
30 48 59 42.07 5.0 13.43 5.6 3.8 4.37
30 50 96 38.9 4.0 12.81 5.4 3.5 4.47
30 52 3 10.0 8.0 9.33 4.6 4.0 4.23
30 54 3 10.0 5.0 8.33 5.0 4.0 4.43
30 56 92 20.12 1.0 10.25 6.1 3.8 4.5
30 58 2 14.1 10.29 12.2 4.6 4.3 4.45
30 60 3 10.0 8.47 9.49 4.6 4.5 4.53
30 66 21 30.09 9.3 15.65 5.5 4.0 4.48
30 68 21 44.5 4.22 21.01 5.0 4.0 4.4
30 70 22 51.34 10.0 23.14 5.4 4.0 4.39
30 72 4 48.8 10.0 31.15 4.5 4.2 4.35
30 74 3 60.73 10.0 26.91 4.5 3.7 4.03
30 76 11 41.11 10.0 23.67 5.0 4.1 4.45
30 78 16 35.0 6.2 13.22 5.1 4.0 4.62
30 80 18 43.73 10.0 22.86 4.9 4.0 4.34
30 82 19 51.53 6.7 28.25 5.2 4.0 4.5
30 84 5 50.1 10.0 30.12 4.6 4.0 4.34
30 86 54 37.9 8.4 15.56 5.8 3.8 4.54
30 88 2 35.0 34.62 34.81 4.6 4.2 4.4
30 90 5 46.49 10.0 18.78 4.9 4.0 4.5
30 92 2 29.39 10.0 19.7 4.2 4.2 4.2
30 94 59 44.8 10.0 22.87 5.1 4.0 4.53
30 96 20 51.91 6.0 26.12 5.7 4.0 4.5
30 98 26 45.6 3.2 16.88 5.4 4.0 4.53
30 100 10 42.7 9.0 13.07 5.9 4.1 4.77
30 102 92 44.92 6.3 15.52 6.6 4.0 4.49
30 104 35 47.2 1.7 21.49 5.1 4.0 4.51
30 106 1 14.99 14.99 14.99 4.4 4.4 4.4
30 108 2 44.4 10.0 27.2 4.4 4.1 4.25
30 110 15 21.68 10.0 14.9 5.1 4.0 4.43
30 112 1 10.0 10.0 10.0 5.0 5.0 5.0
30 114 1 14.09 14.09 14.09 4.0 4.0 4.0
30 116 2 15.04 10.0 12.52 4.9 4.2 4.55
30 126 1 10.0 10.0 10.0 4.5 4.5 4.5
30 128 50 249.69 1.65 19.63 6.7 4.1 4.62
30 130 222 246.0 7.76 58.65 6.3 4.0 4.61
30 132 42 49.12 4.71 18.73 5.8 4.0 4.54
30 136 29 506.72 364.9 450.85 5.9 4.0 4.41
30 138 97 471.43 4.7 314.43 6.8 3.9 4.4
30 140 263 152.4 4.5 37.45 6.0 3.9 4.6
30 142 197 55.13 2.55 17.98 6.2 3.7 4.54
32 -118 26 23.63 1.03 10.72 5.29 3.51 3.88
32 -116 108 18.21 1.21 9.1 5.42 3.5 3.86
32 -114 561 28.67 -0.59 9.02 7.2 3.5 3.9
32 -108 17 6.44 5.0 5.08 5.3 3.5 3.71
32 -106 1 4.03 4.03 4.03 3.9 3.9 3.9
32 -104 2 5.0 4.0 4.5 4.1 4.0 4.05
32 -100 9 7.9 2.06 4.62 4.3 3.5 3.72
32 -98 2 5.0 5.0 5.0 3.7 3.7 3.7
32 -96 6 5.93 2.54 4.74 4.0 3.5 3.63
32 -90 1 16.35 16.35 16.35 3.7 3.7 3.7
32 -88 2 5.0 0.14 2.57 3.8 3.5 3.65
32 -82 1 5.18 5.18 5.18 4.1 4.1 4.1
32 -64 2 15.38 10.0 12.69 4.6 4.2 4.4
32 -40 22 15.08 10.0 10.87 5.4 4.1 4.66
32 -38 33 10.0 10.0 10.0 5.9 4.1 4.7
32 -36 4 17.31 10.0 11.83 5.1 4.3 4.75
32 -32 1 10.0 10.0 10.0 4.6 4.6 4.6
32 -12 2 23.8 14.8 19.3 4.6 3.9 4.25
32 -10 2 13.51 10.0 11.76 4.6 4.0 4.3
32 -6 1 10.0 10.0 10.0 4.0 4.0 4.0
32 -4 10 18.26 7.9 11.44 5.0 4.2 4.4
32 -2 1 10.0 10.0 10.0 4.3 4.3 4.3
32 0 1 10.0 10.0 10.0 4.5 4.5 4.5
32 6 1 10.0 10.0 10.0 4.7 4.7 4.7
32 10 1 10.0 10.0 10.0 4.4 4.4 4.4
32 12 1 10.0 10.0 10.0 4.7 4.7 4.7
32 14 2 14.03 0.6 7.32 4.5 4.5 4.5
32 20 4 10.0 10.0 10.0 4.8 4.1 4.38
32 22 1 19.12 19.12 19.12 4.3 4.3 4.3
32 24 17 36.85 4.77 20.19 4.8 4.0 4.26
32 26 6 55.34 6.77 17.02 4.5 4.1 4.28
32 28 1 65.22 65.22 65.22 4.1 4.1 4.1
32 30 5 21.06 10.0 14.89 5.1 4.4 4.64
32 32 2 19.38 10.0 14.69 4.8 4.4 4.6
32 34 7 32.14 5.0 16.38 4.7 3.5 3.97
32 36 1 10.0 10.0 10.0 4.4 4.4 4.4
32 44 52 18.8 8.0 10.56 5.5 4.0 4.44
32 46 221 42.6 4.0 11.75 6.2 3.7 4.42
32 48 71 39.4 3.0 11.75 5.2 3.9 4.41
32 50 9 63.0 8.0 16.5 4.9 4.1 4.47
32 54 7 10.0 4.0 7.27 4.5 4.0 4.23
32 56 6 15.24 2.0 8.82 4.7 4.1 4.33
32 58 16 19.33 5.0 11.14 5.8 4.1 4.62
32 60 3 12.1 10.0 10.7 4.4 4.1 4.27
32 66 1 12.92 12.92 12.92 4.5 4.5 4.5
32 68 21 53.6 10.0 37.1 5.0 4.0 4.44
32 70 16 57.7 7.0 32.39 5.4 4.0 4.46
32 72 24 55.87 5.32 27.97 5.4 3.6 4.32
32 74 26 61.7 10.0 27.7 5.7 4.1 4.51
32 76 35 60.82 10.0 30.57 5.1 4.0 4.42
32 78 5 55.6 36.9 44.18 5.0 4.0 4.34
32 80 6 16.44 10.0 13.54 4.5 4.0 4.25
32 82 14 32.75 10.0 14.19 5.2 4.0 4.52
32 84 10 54.1 10.0 25.27 4.9 4.0 4.22
32 86 13 43.72 8.1 16.67 5.3 4.0 4.32
32 88 28 49.2 6.4 21.1 5.2 4.0 4.35
32 90 20 62.21 10.0 24.05 5.2 4.0 4.4
32 92 18 49.8 7.0 27.26 5.7 4.1 4.71
32 94 36 45.96 8.0 21.14 5.9 4.0 4.5
32 96 38 49.1 2.4 15.31 6.9 4.0 4.65
32 98 3 24.2 15.42 18.79 4.7 4.5 4.57
32 100 3 10.0 10.0 10.0 4.6 4.2 4.43
32 102 16 15.0 9.0 10.25 6.5 4.0 4.53
32 104 41 43.6 10.0 19.74 5.1 4.0 4.56
32 106 1 26.5 26.5 26.5 4.2 4.2 4.2
32 110 1 10.0 10.0 10.0 4.7 4.7 4.7
32 114 2 10.0 10.0 10.0 4.6 4.3 4.45
32 118 1 10.0 10.0 10.0 4.9 4.9 4.9
32 120 4 24.9 10.0 14.73 4.7 4.2 4.5
32 122 1 10.0 10.0 10.0 4.9 4.9 4.9
32 128 3 18.52 10.0 12.84 4.6 4.5 4.53
32 130 152 138.13 2.35 24.5 7.0 3.5 4.62
32 132 33 58.94 10.0 40.15 5.8 4.1 4.61
32 134 37 440.07 10.0 84.77 5.4 4.1 4.5
32 136 80 454.6 10.0 344.72 6.3 4.0 4.33
32 138 108 395.98 1.6 123.54 5.6 4.0 4.46
32 140 247 153.69 2.6 41.27 6.0 3.6 4.54
32 142 75 39.7 0.5 20.44 5.2 3.8 4.42
34 -150 1 10.0 10.0 10.0 4.9 4.9 4.9
34 -126 1 10.0 10.0 10.0 4.0 4.0 4.0
34 -120 22 18.56 0.74 6.78 4.45 3.5 3.83
34 -118 40 22.14 -0.83 8.93 4.87 3.51 3.87
34 -116 458 17.64 -0.34 5.98 7.1 3.5 3.85
34 -114 3 10.7 8.6 9.4 4.5 3.6 4.0
34 -112 5 6.67 5.0 5.52 4.0 3.5 3.7
34 -110 2 12.77 5.0 8.88 4.7 3.5 4.1
34 -106 3 7.03 5.0 5.68 3.8 3.5 3.6
34 -104 1 5.0 5.0 5.0 3.5 3.5 3.5
34 -100 1 5.0 5.0 5.0 3.7 3.7 3.7
34 -98 3 8.47 6.45 7.43 3.91 3.5 3.64
34 -96 194 13.0 0.21 5.54 5.7 3.5 3.73
34 -94 2 5.9 5.0 5.45 4.1 3.71 3.9
34 -92 19 7.03 0.08 5.35 4.7 3.5 3.76
34 -90 3 21.04 14.11 17.25 3.9 3.64 3.75
34 -88 1 12.69 12.69 12.69 3.5 3.5 3.5
34 -84 1 7.87 7.87 7.87 4.4 4.4 4.4
34 -58 1 10.0 10.0 10.0 4.2 4.2 4.2
34 -36 19 15.05 10.0 10.27 6.2 4.4 4.85
34 -34 16 16.01 9.13 10.27 6.3 4.3 4.82
34 -32 1 10.0 10.0 10.0 4.3 4.3 4.3
34 -16 1 10.0 10.0 10.0 4.6 4.6 4.6
34 -10 4 30.0 10.0 17.5 4.6 4.0 4.28
34 -8 1 44.37 44.37 44.37 4.4 4.4 4.4
34 -6 2 34.84 10.0 22.42 4.8 4.8 4.8
34 -4 10 111.35 10.0 28.22 4.6 4.1 4.28
34 -2 51 21.43 0.0 9.71 6.3 4.0 4.55
34 0 9 24.4 10.0 13.62 4.8 4.0 4.34
34 2 1 10.0 10.0 10.0 5.1 5.1 5.1
34 4 17 36.97 1.0 11.27 5.3 3.8 4.39
34 6 6 26.41 5.0 12.01 5.2 4.1 4.57
34 8 4 10.0 6.1 9.02 5.1 4.2 4.6
34 10 2 20.2 12.74 16.47 4.4 4.4 4.4
34 14 2 20.3 19.9 20.1 4.1 3.5 3.8
34 18 2 31.7 10.0 20.85 4.3 4.0 4.15
34 20 20 46.89 6.74 20.89 4.9 4.0 4.48
34 22 148 69.0 0.3 27.97 6.6 3.5 4.33
34 24 231 127.5 0.0 24.11 6.2 3.5 4.38
34 26 244 78.0 0.0 20.38 6.0 3.6 4.34
34 28 42 79.6 5.0 27.75 5.6 3.6 4.29
34 30 50 99.0 1.0 37.52 5.0 3.7 4.2
34 32 32 75.5 1.0 27.72 5.3 3.5 4.15
34 34 5 46.6 10.0 22.45 5.4 3.8 4.38
34 38 2 27.18 10.0 18.59 4.4 4.2 4.3
34 44 139 32.1 5.0 10.92 7.3 3.7 4.49
34 46 50 26.49 10.0 10.53 6.0 3.7 4.39
34 48 8 14.2 2.0 7.55 4.7 4.1 4.36
34 50 4 10.0 7.0 8.57 4.9 3.8 4.22
34 52 17 33.78 3.6 11.36 4.7 3.8 4.23
34 54 6 16.8 6.0 9.97 5.8 4.0 4.63
34 56 5 35.0 10.0 15.0 4.5 4.1 4.26
34 58 13 28.0 7.3 13.95 5.5 3.8 4.46
34 60 7 13.0 10.0 10.43 6.1 4.1 4.83
34 64 1 29.96 29.96 29.96 4.0 4.0 4.0
34 66 7 35.0 5.81 14.62 5.6 4.1 4.54
34 68 61 143.96 7.23 55.99 5.0 3.5 4.25
34 70 40 137.11 28.11 76.51 5.7 3.7 4.45
34 72 50 72.03 5.0 35.26 5.4 3.7 4.47
34 74 26 83.27 10.0 40.57 5.6 4.0 4.57
34 76 30 102.1 10.0 51.81 5.4 4.0 4.38
34 78 25 72.87 10.0 25.27 5.0 4.0 4.47
34 80 37 53.0 2.0 21.29 5.1 4.0 4.44
34 82 36 48.86 6.3 15.25 6.9 4.0 4.62
34 84 7 20.22 10.0 12.47 5.4 4.1 4.5
34 86 17 30.71 10.0 18.65 5.1 4.1 4.48
34 88 19 32.5 9.11 14.62 4.9 4.1 4.43
34 90 7 25.29 10.0 15.64 4.9 4.0 4.39
34 92 4 18.74 10.0 12.71 5.2 4.2 4.55
34 94 2 32.1 10.0 21.05 4.8 4.4 4.6
34 96 4 38.3 10.0 20.43 5.0 4.2 4.58
34 98 9 15.1 10.0 11.27 5.1 4.0 4.51
34 100 4 10.0 8.62 9.65 5.0 4.2 4.7
34 102 7 12.1 10.0 10.4 5.3 4.1 4.66
34 104 14 44.53 8.0 16.69 5.9 4.0 4.58
34 106 1 14.81 14.81 14.81 4.0 4.0 4.0
34 108 1 16.64 16.64 16.64 4.1 4.1 4.1
34 110 4 28.7 10.0 15.93 5.0 3.9 4.42
34 114 3 10.0 10.0 10.0 4.4 4.0 4.27
34 116 1 10.0 10.0 10.0 4.3 4.3 4.3
34 122 1 10.0 10.0 10.0 4.1 4.1 4.1
34 124 1 10.0 10.0 10.0 4.8 4.8 4.8
34 128 5 13.0 8.84 10.37 5.4 3.5 4.62
34 130 1 21.28 21.28 21.28 4.5 4.5 4.5
34 132 19 35.34 2.84 12.89 6.2 4.0 4.57
34 134 41 421.99 10.0 155.26 5.8 3.7 4.43
34 136 57 388.1 3.81 223.08 5.6 4.0 4.39
34 138 128 267.53 9.0 74.27 6.0 3.8 4.55
34 140 1025 120.4 1.7 36.43 6.3 3.6 4.61
34 142 151 45.6 6.6 23.67 5.6 4.0 4.51
34 144 2 17.8 10.0 13.9 4.6 4.0 4.3
36 -124 1 4.76 4.76 4.76 4.0 4.0 4.0
36 -122 12 13.97 4.02 8.98 4.46 3.51 3.84
36 -120 71 15.2 -0.12 7.46 5.29 3.5 3.84
36 -118 34 15.08 -1.84 5.79 4.77 3.5 3.8
36 -116 72 17.0 -1.15 4.14 4.8 3.5 3.82
36 -114 16 14.8 0.0 6.16 5.3 3.5 3.86
36 -112 16 14.77 0.22 7.22 4.28 3.5 3.83
36 -110 1 13.56 13.56 13.56 3.77 3.77 3.77
36 -108 1 8.92 8.92 8.92 3.77 3.77 3.77
36 -104 37 6.8 1.08 4.43 5.3 3.5 3.77
36 -98 158 13.54 0.12 6.1 5.1 3.5 3.73
36 -96 258 11.52 0.09 5.28 5.8 3.5 3.71
36 -92 2 17.59 5.87 11.73 3.7 3.6 3.65
36 -90 1 11.45 11.45 11.45 3.6 3.6 3.6
36 -88 7 16.26 7.81 10.66 3.9 3.5 3.66
