ID,Lat,Lon,Dep,OT,RMS,MinDist,Gap,NumPicks,Mag,DetectionTime,MatchedWith
us2000akzt,58.099600,-32.342700,10.000000,1505243351.700000,0.650000,811.909380,116.000000,0,4.700000,1507570963.040000,
us2000al0z,-21.817000,-177.722600,324.280000,1505243751.680000,1.080000,631.225630,69.000000,0,4.400000,1507571821.040000,
us2000aq6a,52.305600,-170.541800,36.760000,1505245054.590000,0.780000,72.384690,210.000000,0,3.300000,1507574195.040000,
us2000aypz,16.145400,-98.553600,10.000000,1505246300.780000,1.310000,53.037630,218.000000,0,4.200000,1508362076.040000,
us2000al1t,15.412100,-94.781200,35.370000,1505246851.260000,1.250000,147.549130,142.000000,0,4.300000,1508362031.040000,
us2000al1n,36.740400,-98.368000,7.519000,1505247025.500000,0.250000,0.000000,87.000000,0,3.000000,1507575916.891000,
us2000al2x,-15.075800,-174.227400,148.040000,1505248700.910000,0.870000,293.652790,70.000000,0,4.800000,1507577203.040000,
us2000al3g,58.064500,-32.368900,10.000000,1505250246.670000,0.440000,886.629060,66.000000,0,4.900000,1507856571.040000,
us2000al44,58.075900,-32.381500,10.000000,1505250859.640000,0.490000,885.183590,88.000000,0,4.600000,1507932508.040000,
us2000ayqa,15.389600,-94.942300,38.740000,1505251609.830000,1.130000,131.760150,164.000000,0,4.000000,1507933895.040000,
us2000al5h,58.006600,-32.414700,10.000000,1505254406.640000,0.540000,892.077370,28.000000,0,4.900000,1508536195.040000,
us2000al5m,-20.249500,-70.884100,15.470000,1505255324.970000,0.600000,78.611330,146.000000,0,4.000000,1508536048.040000,
us2000al61,65.790000,-164.462100,5.300000,1505256286.620000,0.700000,0.000000,0.000000,0,2.700000,1507422027.040000,
us2000al67,41.789200,144.358900,28.750000,1505257019.070000,0.600000,102.850750,177.000000,0,4.300000,1507941864.040000,
us2000al6d,58.097500,-32.462100,10.000000,1505257835.180000,0.780000,805.905120,26.000000,0,4.900000,1506292190.040000,
us2000al7a,14.967800,-94.402200,28.570000,1505261942.240000,0.740000,150.773640,173.000000,0,3.900000,1508707898.040000,
us2000als2,19.404300,-155.276700,0.190000,1505262046.800000,1.200000,1.000710,45.000000,0,2.000000,1508708562.040000,
us2000al7s,15.595400,-95.318800,29.980000,1505263876.510000,1.290000,406.844210,205.000000,0,4.100000,1507008245.040000,
us2000al7y,15.325400,-94.423400,35.740000,1505265414.270000,1.050000,135.651800,167.000000,0,4.100000,1507071579.040000,
us2000al9k,19.049700,-66.527000,35.000000,1505266580.360000,0.550000,81.279890,267.000000,0,2.200000,1506296827.040000,
us2000al86,15.155800,-94.527600,14.070000,1505268098.300000,0.770000,152.886250,85.000000,0,5.000000,1507072743.290000,
us2000al8n,19.039800,-66.493400,31.740000,1505269071.390000,0.300000,81.391080,267.000000,0,2.100000,1506298228.040000,
us2000al8v,15.288900,-94.572100,34.840000,1505270586.710000,1.180000,152.107920,154.000000,0,4.400000,1507080123.040000,
us2000al90,9.542300,-73.070600,125.150000,1505272023.040000,0.980000,277.085480,55.000000,0,4.700000,1507855889.040000,
us2000al98,15.881200,-93.670200,35.000000,1505273535.760000,0.960000,169.675940,165.000000,0,4.000000,1508709301.040000,
us2000al9a,0.995800,-79.451500,53.180000,1505273685.200000,0.880000,139.209880,114.000000,0,4.400000,1508384992.040000,
us2000anvx,51.665200,-178.494700,10.400000,1505275475.360000,0.640000,0.000000,0.000000,0,3.500000,1508124611.040000,
us2000al9n,15.256400,-94.454100,35.000000,1505275556.740000,0.990000,141.322490,143.000000,0,4.200000,1508378925.040000,
us2000ala1,-20.260800,-70.955300,11.750000,1505278947.690000,1.090000,85.949870,198.000000,0,4.200000,1508320759.040000,
us2000ala9,15.408100,-93.450700,66.830000,1505279373.890000,0.810000,41.140300,150.000000,0,4.500000,1508322115.040000,
us2000alax,13.549000,147.560800,10.000000,1505283996.550000,0.610000,291.095420,80.000000,0,4.700000,1508323506.040000,
us2000alb2,-22.089500,-179.057800,539.950000,1505284764.930000,0.790000,567.624950,71.000000,0,4.600000,1508324361.040000,
us2000alb7,42.569700,-111.422800,7.550000,1505285839.080000,0.310000,2.890940,42.000000,0,2.500000,1508241435.040000,
us2000albc,42.660400,-111.464300,9.300000,1505286819.230000,0.270000,1.890230,66.000000,0,2.200000,1508239830.040000,
us2000albg,62.898300,-149.921300,79.600000,1505287337.050000,0.390000,0.000000,0.000000,0,4.200000,1508159560.040000,
us2000asbc,-2.429400,139.245900,26.300000,1505289356.270000,0.720000,162.226210,187.000000,0,4.100000,1508324594.040000,
us2000alc8,15.580700,-95.189500,10.000000,1505291648.100000,1.480000,100.515760,145.000000,0,4.400000,1508325069.040000,
us2000alcf,42.594100,-111.454000,6.050000,1505292526.120000,0.400000,1.000710,39.000000,0,2.500000,1511309979.620000,
us2000alcs,15.267300,-94.237600,42.000000,1505294302.500000,1.190000,119.418060,165.000000,0,3.900000,1508561349.040000,
us2000ald0,-23.568400,179.552300,541.350000,1505295123.840000,0.810000,662.803590,98.000000,0,4.300000,1507194319.040000,
us2000anvz,58.644600,-158.289800,4.600000,1505295654.700000,0.480000,0.000000,0.000000,0,2.500000,1507197095.040000,
us2000ald3,36.208900,-98.903900,4.448000,1505295918.600000,0.220000,0.000000,75.000000,0,2.400000,1507198570.040000,
us2000aldd,15.544900,-94.740100,31.410000,1505295980.580000,1.080000,148.549840,115.000000,0,4.500000,1507200113.040000,
us2000aldk,15.639000,-94.905500,35.000000,1505296627.560000,0.850000,129.536350,137.000000,0,4.300000,1507201003.040000,
us2000anw1,50.165300,179.000800,25.900000,1505298226.550000,0.690000,0.000000,0.000000,0,3.000000,1507203009.040000,
us2000alee,59.783600,-136.624800,5.830000,1505299970.460000,0.660000,42.029820,82.000000,0,3.300000,1508561561.040000,
us2000alew,14.884400,-94.247200,23.930000,1505302030.390000,0.940000,142.767960,180.000000,0,3.900000,1508561635.040000,
us2000asbk,2.991700,128.178300,58.220000,1505303510.580000,0.380000,261.185310,102.000000,0,4.100000,1507267245.040000,
us2000anw3,53.935900,-163.677400,13.800000,1505305272.030000,0.620000,0.000000,0.000000,0,2.500000,1507273070.040000,
us2000alfh,15.847200,-93.702300,95.220000,1505306912.090000,0.660000,54.038340,131.000000,0,4.500000,1507275167.040000,
us2000asbm,55.411300,166.582200,10.000000,1505310178.270000,0.750000,575.741820,119.000000,0,4.300000,1507439911.040000,
us2000asbn,-29.524300,-176.139500,10.000000,1505314066.210000,0.840000,176.347340,132.000000,0,4.700000,1507440874.040000,
us2000alhm,-28.014100,-69.260000,118.940000,1505314795.070000,0.910000,106.631210,126.000000,0,4.500000,1508564676.040000,
us2000alhx,-10.764700,161.926600,46.640000,1505316098.600000,0.650000,261.518880,100.000000,0,5.000000,1506298790.040000,
us2000asbr,-4.880000,152.128400,54.060000,1505316791.790000,0.820000,64.267820,139.000000,0,4.300000,1506388658.040000,
us2000alkc,15.796900,-94.680300,43.130000,1505321962.400000,0.940000,198.585340,183.000000,0,4.400000,1507083194.040000,
us2000allb,37.472800,-80.703000,17.770000,1505323990.930000,0.730000,38.360550,48.000000,0,3.200000,1508368579.040000,
us2000ayuj,16.170600,-95.095600,30.530000,1505325570.860000,1.210000,116.971880,132.000000,0,4.100000,1508961006.040000,
us2000asbs,18.020200,145.557600,265.210000,1505327130.100000,1.040000,495.351450,162.000000,0,4.000000,1508369080.040000,
us2000asbt,-18.148900,-178.309700,613.720000,1505327604.130000,0.700000,387.497150,141.000000,0,4.700000,1508277574.040000,
us2000alq6,42.601000,-111.450800,6.180000,1505331233.180000,0.340000,1.667850,38.000000,0,2.900000,1508361533.040000,
us2000alqh,-6.098600,112.950100,590.530000,1505331447.000000,0.710000,293.541600,41.000000,0,4.600000,1505332682.040000,
us2000alvq,15.609600,-95.173000,13.300000,1505338246.820000,0.820000,209.593150,82.000000,0,5.100000,1507959811.040000,
us2000alwi,15.040500,-94.193400,40.510000,1505338935.630000,0.730000,127.646120,130.000000,0,4.700000,1508022265.040000,
us2000asbu,-52.641300,16.706900,10.000000,1505339397.460000,0.790000,2275.836920,102.000000,0,4.300000,1508535917.040000,
us2000alx2,33.975300,-116.276000,3.910000,1505339982.500000,0.520000,11.007810,36.000000,0,3.300000,1509060947.958000,
us2000alxf,61.669800,-146.385900,29.100000,1505340733.290000,0.510000,0.000000,0.000000,0,2.500000,1507423863.040000,
us2000alxi,19.303500,-155.213700,2.200000,1505340803.980000,0.490000,2.668560,136.000000,0,2.500000,1507338603.040000,
us2000alxw,32.843800,-115.615800,15.230000,1505341287.040000,1.050000,8.228060,51.000000,0,3.500000,1509059753.968000,
us2000alyy,46.873800,-112.539000,11.330000,1505343206.770000,0.870000,5.337120,81.000000,0,3.200000,1507436959.040000,
us2000anw9,51.315400,-178.348200,44.300000,1505344031.890000,0.410000,0.000000,0.000000,0,2.800000,1507872360.040000,
us2000alzg,-18.063100,-69.437500,143.420000,1505344897.280000,0.660000,30.910820,59.000000,0,4.300000,1508024171.040000,
us2000arcs,52.105000,-174.282100,78.840000,1505347637.000000,0.580000,12.119710,227.000000,0,2.800000,1507437751.040000,
us2000am0x,35.821000,139.595000,53.240000,1505348844.030000,0.920000,148.661030,102.000000,0,4.600000,1507439763.318000,
us2000arcu,54.451400,-161.238800,14.850000,1505349754.720000,0.560000,99.070290,197.000000,0,2.800000,1507948456.040000,
us2000am1g,15.605700,-94.969800,32.320000,1505350643.380000,0.660000,187.799910,195.000000,0,4.000000,1508027423.040000,
us2000am1y,42.593300,-111.434100,10.000000,1505353480.970000,0.210000,1.667850,52.000000,0,2.600000,1511309472.940000,
us2000aywa,13.983700,-91.563300,53.800000,1505355397.400000,0.910000,61.376880,155.000000,0,4.100000,1508388362.040000,
us2000am25,14.254500,-93.009200,35.000000,1505355592.720000,0.740000,107.743110,186.000000,0,4.200000,1508378516.040000,
us2000am28,42.520600,-111.424600,8.990000,1505356555.060000,0.380000,6.560210,46.000000,0,2.300000,1508013766.040000,
us2000am2c,42.529200,-111.408600,8.820000,1505357581.020000,0.430000,6.560210,58.000000,0,3.700000,1508709441.886000,
us2000am2z,42.488800,-111.413200,10.000000,1505357589.150000,0.680000,3.780460,46.000000,0,4.000000,1508003329.040000,
us2000amd0,42.520500,-111.415100,8.100000,1505357873.360000,0.510000,6.004260,43.000000,0,3.100000,1508001730.040000,
us2000amd4,42.532500,-111.426500,10.000000,1505357900.890000,0.490000,6.226640,51.000000,0,3.200000,1508709404.040000,
us2000am3s,36.287600,-97.507900,7.302000,1505360429.600000,0.280000,0.000000,25.000000,0,3.300000,1507858703.421000,
us2000am3w,18.364500,-68.776200,133.170000,1505360450.630000,0.770000,44.809570,94.000000,0,4.400000,1508709457.040000,
us2000am4b,37.278800,-97.967500,4.960000,1505362481.080000,0.380000,3.446890,138.000000,0,3.400000,1507856615.715000,
us2000am56,14.463700,-93.070900,52.710000,1505365399.680000,0.910000,138.097980,144.000000,0,4.700000,1507277396.040000,
us2000amaf,-1.356000,148.048900,10.000000,1505366112.080000,0.490000,107.298350,98.000000,0,4.700000,1507288842.040000,
us2000am5i,14.426600,-93.084100,49.200000,1505366427.980000,0.600000,102.850750,168.000000,0,4.200000,1507290400.040000,
us2000arcx,51.599900,-178.404600,12.800000,1505367393.080000,1.010000,0.000000,0.000000,0,3.200000,1507292826.040000,
us2000am61,36.740200,-98.365600,7.992000,1505368177.800000,0.140000,0.000000,87.000000,0,3.000000,1507294126.576000,
us2000am6b,15.485600,-94.711200,25.870000,1505369156.780000,0.690000,152.886250,112.000000,0,4.400000,1507295615.040000,
us2000am6i,15.132300,-94.322900,35.740000,1505369450.740000,0.910000,134.206330,152.000000,0,4.500000,1507352911.040000,
us2000aywt,14.955900,-94.258200,25.350000,1505369661.520000,0.740000,138.876310,195.000000,0,4.000000,1507357408.040000,
us2000aywv,15.550700,-94.690300,43.430000,1505370268.660000,0.770000,153.775770,120.000000,0,4.000000,1507356032.040000,
us2000am75,-34.283900,-72.679200,12.030000,1505372642.050000,0.750000,120.418770,187.000000,0,4.400000,1507441583.040000,
us2000askd,15.776800,-95.237800,35.140000,1505374721.640000,0.930000,205.701500,157.000000,0,4.000000,1507442465.040000,
us2000aske,-25.845200,179.099000,535.190000,1505377057.400000,0.600000,477.227480,104.000000,0,4.300000,1507456843.040000,
us2000am81,-11.996300,-76.431400,10.000000,1505377166.850000,1.110000,44.698380,103.000000,0,4.600000,1507457506.952000,
us2000askf,14.475900,144.757300,145.640000,1505377971.790000,0.330000,98.625530,107.000000,0,4.100000,1508649231.040000,
us2000am86,31.831700,-116.181800,18.320000,1505378281.630000,0.870000,29.242970,134.000000,0,3.000000,1509053215.291000,
us2000am8h,40.120700,-108.827300,-3.250000,1505379272.870000,0.490000,49.924310,88.000000,0,2.500000,1507462877.040000,
us2000askg,-23.112700,179.272200,563.550000,1505379589.160000,0.580000,607.208590,89.000000,0,4.300000,1507463191.040000,
us2000am8r,-20.260900,-179.293800,613.480000,1505379751.860000,0.540000,394.057360,201.000000,0,4.200000,1508222924.040000,
us2000am8t,56.279600,-158.158200,14.200000,1505380263.380000,0.730000,0.000000,0.000000,0,2.600000,1508223794.040000,
us2000ard1,53.445300,-162.709400,19.910000,1505380391.410000,0.900000,149.772930,268.000000,0,2.600000,1508224244.040000,
us2000askh,25.032100,128.189900,10.000000,1505381123.000000,1.080000,199.919620,84.000000,0,4.400000,1508325388.040000,
us2000am9r,9.870800,-78.470200,10.000000,1505383406.070000,1.320000,168.897610,143.000000,0,4.200000,1508763462.040000,
us2000ard3,52.375300,-168.029400,13.150000,1505385685.510000,0.200000,86.839390,215.000000,0,3.000000,1509701886.040000,
us2000amb4,15.141500,-94.204200,34.350000,1505391276.340000,1.440000,122.642570,169.000000,0,4.400000,1508326332.040000,
us2000ambf,58.612100,-155.103700,140.400000,1505392115.020000,0.670000,0.000000,0.000000,0,2.800000,1508227421.040000,
us2000ambm,42.533900,-111.422300,8.970000,1505393579.310000,0.380000,6.115450,45.000000,0,2.800000,1508228216.040000,
us2000askn,-16.172100,-176.291600,393.230000,1505394686.490000,0.980000,545.609330,156.000000,0,4.300000,1507926128.040000,
us2000askq,27.186700,63.409100,14.490000,1505395062.970000,0.880000,761.873880,202.000000,0,4.200000,1508598387.040000,
us2000asks,-10.547400,34.256500,10.000000,1505395975.570000,1.430000,840.151640,108.000000,0,4.200000,1508598158.040000,
us2000amdg,17.957000,-68.469200,84.650000,1505397291.090000,0.320000,116.082360,134.000000,0,2.600000,1505402520.040000,
us2000amcx,42.604700,-111.411700,6.900000,1505397840.240000,0.200000,3.891650,41.000000,0,2.400000,1505574182.040000,
us2000asku,17.715200,-60.638900,12.380000,1505398447.820000,0.950000,161.559070,245.000000,0,3.800000,1508597601.040000,
us2000amdz,15.308200,-95.041400,25.420000,1505399620.460000,1.410000,125.088750,139.000000,0,4.400000,1508597328.040000,
us2000ard8,59.929900,-153.324200,129.900000,1505399664.160000,0.410000,0.000000,0.000000,0,2.500000,1507987344.040000,
us2000askr,15.156200,-93.687600,50.960000,1505399805.220000,1.080000,78.722520,178.000000,0,4.200000,1508597223.040000,
us2000amga,-6.014900,147.144700,62.520000,1505404343.500000,0.750000,439.311690,37.000000,0,4.500000,1507581338.040000,
us2000amgn,57.725400,-154.429100,15.000000,1505405033.440000,0.750000,0.000000,0.000000,0,3.000000,1507582306.040000,
us2000ardd,53.398200,-165.910400,31.450000,1505406315.380000,0.910000,63.378300,190.000000,0,3.500000,1507582974.040000,
us2000asky,37.969300,142.579700,32.790000,1505407032.750000,1.370000,157.778610,131.000000,0,4.300000,1507585469.040000,
us2000amhu,32.810600,-97.023800,6.830000,1505407538.990000,0.380000,9.784720,44.000000,0,2.600000,1507585826.383000,
us2000amif,60.770200,-151.818300,77.900000,1505408670.070000,0.430000,0.000000,0.000000,0,2.200000,1508361922.040000,
us2000amis,15.724700,-94.331300,66.160000,1505408885.650000,1.200000,242.505390,180.000000,0,4.100000,1505422520.040000,
us2000amja,42.587300,-111.435500,7.520000,1505409999.130000,0.300000,1.334280,40.000000,0,3.200000,1508367467.040000,
us2000amw9,42.597100,-111.432700,7.500000,1505410106.200000,0.230000,2.001420,52.000000,0,2.900000,1511309468.530000,
us2000aslc,-58.086300,-26.123600,57.230000,1505410131.620000,0.870000,1846.087570,126.000000,0,4.300000,1508960967.040000,
us2000amjg,37.411700,-121.813500,-0.210000,1505410337.330000,1.190000,4.114030,29.000000,0,3.300000,1510792676.989000,
us2000askt,-5.093000,153.037500,35.000000,1505410345.940000,1.110000,138.876310,170.000000,0,4.300000,1508369372.040000,
us2000amk5,18.688100,145.746700,166.000000,1505410887.690000,0.930000,571.405410,15.000000,0,5.800000,1508958679.953000,
us2000ardf,60.038600,-152.900900,108.300000,1505415492.270000,0.430000,0.000000,0.000000,0,2.100000,1508271931.040000,
us2000ardg,53.166000,-166.744400,45.140000,1505415978.820000,0.900000,70.494460,194.000000,0,3.500000,1508367176.040000,
us2000amnb,36.291000,-97.512500,7.742000,1505416248.700000,0.130000,0.000000,25.000000,0,3.400000,1508363672.040000,
us2000ardh,52.704400,-163.164200,10.000000,1505417123.060000,1.240000,218.265970,216.000000,0,3.700000,1508275893.040000,
us2000amq2,40.126000,-108.829300,5.930000,1505419186.750000,0.920000,0.000000,0.000000,0,2.400000,1508958549.040000,
us2000amug,48.570900,-114.560300,5.000000,1505419219.930000,0.790000,110.078100,136.000000,0,3.000000,1508367629.040000,
us2000amr0,31.168400,-103.294700,5.000000,1505419914.220000,0.690000,58.819510,55.000000,0,3.200000,1508368235.040000,
us2000amwg,18.917900,-67.489500,10.000000,1505421807.310000,0.670000,58.930700,203.000000,0,3.400000,1508267880.768000,
us2000amtx,15.746600,-94.502400,46.310000,1505422791.090000,1.250000,137.430840,152.000000,0,4.300000,1508366473.040000,
us2000amtn,64.086600,-148.923500,5.100000,1505422812.690000,1.090000,0.000000,0.000000,0,2.600000,1508016058.040000,
us2000amub,37.383900,-98.187300,9.650000,1505423589.030000,0.210000,19.235870,125.000000,0,2.800000,1508015860.040000,
us2000amwl,18.968800,-67.763500,10.000000,1505423753.540000,0.760000,71.717550,200.000000,0,2.900000,1505707880.040000,
us2000asl6,-12.927800,122.165100,10.000000,1505424366.710000,1.330000,418.741540,75.000000,0,4.400000,1506052357.040000,
us2000askz,-7.153300,129.183600,129.670000,1505426291.490000,0.650000,250.511070,75.000000,0,4.100000,1508536221.040000,
us2000amww,-13.834500,170.102200,10.000000,1505427661.920000,0.670000,825.585750,58.000000,0,5.200000,1509036940.040000,
us2000amx5,15.142500,-93.318800,35.000000,1505428205.000000,1.190000,63.044730,161.000000,0,4.100000,1508533900.040000,
us2000amyn,-15.334800,-172.741800,10.000000,1505430410.000000,1.240000,188.689430,63.000000,0,4.700000,1505689291.040000,
us2000amz3,15.267300,-93.671400,45.830000,1505431968.910000,1.010000,68.493040,189.000000,0,4.100000,1508534449.040000,
us2000amzk,-31.912000,-67.313400,136.670000,1505434054.870000,1.100000,136.096560,67.000000,0,4.100000,1505623615.040000,
us2000aslz,24.472500,141.716000,93.700000,1505434827.610000,0.640000,294.208740,160.000000,0,4.400000,1506047784.040000,
us2000aslu,-18.236600,-178.748400,601.110000,1505436495.460000,0.580000,342.798770,261.000000,0,4.000000,1508536672.040000,
us2000an0g,15.306500,-94.726100,35.580000,1505437864.060000,1.320000,156.666710,165.000000,0,4.300000,1508535689.040000,
us2000an0d,37.208200,-97.607800,6.100000,1505437987.530000,0.640000,5.337120,53.000000,0,2.000000,1508535719.040000,
us2000an0j,37.414000,-121.805700,-0.210000,1505438267.780000,0.580000,4.114030,29.000000,0,3.300000,1508295449.040000,
us2000an0z,18.830000,94.878600,51.990000,1505439408.460000,0.740000,255.737000,108.000000,0,4.800000,1508291402.040000,
us2000an15,-26.668400,-112.292300,10.000000,1505439500.490000,1.060000,288.871620,65.000000,0,5.200000,1508292039.040000,
us2000ayzh,15.274500,-94.805000,53.620000,1505439843.950000,1.050000,149.884120,180.000000,0,3.900000,1508535753.040000,
us2000an1e,19.197700,-155.466800,35.437000,1505439944.520000,0.400000,4.669980,100.000000,0,3.000000,1508298041.040000,
us2000an1z,15.262600,-93.522700,63.360000,1505443535.750000,1.090000,58.708320,174.000000,0,4.400000,1508292194.040000,
us2000an2p,40.139700,-108.831800,5.960000,1505446750.290000,0.390000,50.257880,142.000000,0,2.400000,1508535872.040000,
us2000an31,-11.892900,-76.421500,10.000000,1505448638.860000,1.190000,46.922180,86.000000,0,4.300000,1508293483.040000,
us2000anyw,45.730000,-71.420000,18.000000,1505450267.000000,0.830000,0.000000,0.000000,0,2.000000,1505540405.040000,
us2000asm1,-7.375400,154.607100,33.130000,1505450490.230000,0.870000,443.092150,181.000000,0,4.400000,1508304010.040000,
us2000an3z,-42.499900,-82.524800,10.000000,1505453216.420000,0.920000,727.849740,180.000000,0,4.600000,1507700312.040000,
us2000an4g,60.112500,-153.498900,151.700000,1505456528.330000,0.590000,0.000000,0.000000,0,2.800000,1507701422.040000,
us2000an4v,-21.915100,179.577400,639.820000,1505458308.610000,0.740000,488.012910,112.000000,0,4.400000,1507702141.040000,
us2000an5j,42.580500,-111.447500,4.040000,1505463761.220000,0.350000,0.555950,40.000000,0,3.600000,1511375156.975000,
us2000asmb,-59.006000,-25.323800,10.000000,1505464476.770000,0.860000,862.612020,69.000000,0,4.800000,1508565010.040000,
us2000an6c,18.002500,-66.741100,16.380000,1505466024.490000,0.460000,14.899460,165.000000,0,2.100000,1507958476.040000,
us2000an6e,42.572300,-111.436900,4.710000,1505467401.570000,0.210000,1.890230,54.000000,0,2.100000,1507958705.040000,
us2000az0m,15.145000,-94.771200,54.330000,1505467953.500000,1.450000,159.001700,174.000000,0,4.000000,1507963074.040000,
us2000an6m,18.111300,-68.074900,35.000000,1505468156.950000,0.240000,71.050410,327.000000,0,2.700000,1507967375.040000,
us2000an6i,15.286300,-94.103000,17.660000,1505468162.340000,0.550000,105.408120,183.000000,0,3.900000,1508657633.040000,
us2000aqfi,53.665400,-164.378000,25.800000,1505468486.910000,0.230000,0.000000,0.000000,0,3.100000,1507964665.040000,
us2000an81,18.846400,-65.109100,35.000000,1505471011.470000,0.260000,101.182900,333.000000,0,2.600000,1507967300.040000,
us2000an6x,42.592100,-111.446600,5.250000,1505471960.990000,0.300000,0.778330,39.000000,0,3.000000,1511309983.210000,
us2000an73,57.166400,-155.745400,7.600000,1505473096.910000,0.740000,0.000000,0.000000,0,2.300000,1507968465.040000,
us2000an74,15.002000,-60.512600,53.070000,1505473110.970000,0.690000,46.366230,163.000000,0,4.600000,1507974189.530000,
us2000an77,46.874200,-122.040700,5.890000,1505473528.440000,0.730000,9.228770,82.000000,0,2.000000,1508658065.040000,
us2000an7b,35.032800,-119.303200,11.480000,1505473976.550000,0.700000,14.343510,52.000000,0,3.200000,1509059561.758000,
us2000anbb,36.442000,-98.792600,7.816000,1505474012.900000,0.250000,0.000000,37.000000,0,2.700000,1507899484.040000,
us2000an7j,42.566600,-111.446200,7.200000,1505474631.820000,0.280000,2.112610,42.000000,0,2.600000,1507980082.810000,
us2000asm8,-55.435700,-28.085900,10.000000,1505474966.470000,0.700000,554.726910,114.000000,0,4.500000,1508659033.040000,
us2000an7z,54.455800,-161.552800,31.890000,1505475908.660000,0.700000,86.283440,189.000000,0,3.800000,1507897249.040000,
us2000an8e,46.859900,-112.524900,9.640000,1505477275.070000,0.380000,6.226640,74.000000,0,2.900000,1508659190.040000,
us2000asm9,-24.248400,179.997000,522.660000,1505478910.170000,0.680000,590.418900,94.000000,0,4.500000,1507886139.040000,
us2000an8s,1.576500,99.504300,158.570000,1505479021.400000,0.760000,139.209880,47.000000,0,5.000000,1507885190.040000,
us2000aqfs,51.689900,177.101500,62.370000,1505480677.660000,0.530000,102.294800,182.000000,0,4.000000,1506319311.040000,
us2000an8y,37.279800,-97.966500,4.900000,1505480692.500000,0.550000,3.446890,143.000000,0,3.000000,1506319380.040000,
us2000an9e,33.221800,-116.750200,11.540000,1505481739.410000,0.470000,1.779040,17.000000,0,3.000000,1509056397.366000,
us2000asmd,-7.025700,118.276300,10.000000,1505484479.350000,1.060000,471.223220,222.000000,0,4.000000,1506320305.040000,
us2000anay,19.450300,-154.862300,1.074000,1505487142.110000,0.760000,4.336410,287.000000,0,2.100000,1508564969.040000,
us2000asmg,-51.983900,139.639100,10.000000,1505490420.550000,0.920000,1666.738100,117.000000,0,4.800000,1507989076.040000,
us2000aqfv,55.331500,-162.329300,139.430000,1505490507.710000,0.760000,25.240130,121.000000,0,3.900000,1507989542.040000,
us2000angc,-51.951000,140.494800,10.000000,1505490910.540000,0.800000,1646.056760,104.000000,0,4.700000,1505502931.040000,
us2000az25,15.831900,-94.073500,36.450000,1505491508.490000,1.380000,92.510080,230.000000,0,4.100000,1507991340.040000,
us2000aqfw,53.730800,-164.428900,70.380000,1505491696.640000,0.060000,86.950580,240.000000,0,2.900000,1507991481.040000,
us2000asml,-32.640000,-178.547000,28.940000,1505493974.380000,0.860000,380.825750,171.000000,0,4.600000,1508075209.040000,
us2000asmk,-31.305000,-178.999200,63.220000,1505494451.890000,0.620000,250.399880,148.000000,0,4.700000,1508597151.040000,
us2000angr,53.887800,160.467100,68.970000,1505496374.870000,0.850000,154.442910,112.000000,0,4.600000,1507649324.040000,
us2000anhd,-2.720000,28.804600,12.230000,1505497546.800000,0.670000,317.558640,45.000000,0,5.000000,1507650689.930000,
us2000anhz,15.035500,-94.321600,20.200000,1505498535.660000,1.310000,139.432260,152.000000,0,4.200000,1507652214.040000,
us2000anjh,54.009900,169.692400,10.000000,1505500904.660000,0.990000,326.342650,89.000000,0,4.500000,1507656394.040000,
us2000anjp,-55.443600,-28.361900,9.000000,1505501282.550000,0.990000,537.714840,32.000000,0,5.500000,1507656876.757000,
us2000anqe,19.144200,-64.557900,38.860000,1505505499.590000,0.740000,167.452140,245.000000,0,3.000000,1507746325.040000,
us2000anmh,59.873200,-152.833100,91.800000,1505506091.030000,0.770000,0.000000,0.000000,0,3.200000,1507746831.040000,
us2000anna,57.065400,-155.978100,81.600000,1505506584.730000,0.860000,0.000000,0.000000,0,2.600000,1507746976.040000,
us2000anqp,12.674900,142.681300,126.280000,1505508340.400000,0.540000,257.516040,43.000000,0,4.400000,1507748081.040000,
us2000anrz,42.611700,-111.442900,6.070000,1505510517.890000,0.260000,3.002130,38.000000,0,3.100000,1508015509.184000,
us2000asmu,34.502200,137.044500,328.820000,1505510611.600000,1.210000,93.955550,104.000000,0,4.300000,1506046712.040000,
us2000antf,-5.907700,147.561800,108.710000,1505512126.220000,0.580000,543.830290,99.000000,0,4.600000,1505617790.040000,
us2000aqg0,51.557700,178.672300,10.000000,1505512544.140000,0.860000,42.252200,231.000000,0,2.600000,1506108603.879000,
us2000antx,37.279000,-97.968800,4.850000,1505513431.240000,0.510000,3.335700,139.000000,0,2.800000,1508015173.511000,
us2000aqg1,53.669700,-164.416100,25.190000,1505514207.940000,0.180000,93.844360,224.000000,0,3.200000,1506108604.294000,
us2000anza,12.885500,91.831200,28.170000,1505515076.230000,0.400000,168.230470,163.000000,0,4.500000,1508535448.040000,
us2000asms,-4.676900,151.566700,135.040000,1505515397.660000,0.350000,65.268530,93.000000,0,4.200000,1506047123.040000,
us2000anvi,67.621000,142.978100,14.890000,1505517194.700000,1.030000,706.278880,34.000000,0,4.900000,1505622517.040000,
us2000anwb,56.005100,-156.961300,45.400000,1505519352.420000,0.790000,0.000000,0.000000,0,3.400000,1508534581.040000,
us2000at4p,2.831900,-30.966900,10.000000,1505520028.160000,1.290000,1565.221630,52.000000,0,4.600000,1506288336.040000,
us2000anwt,-37.203900,-74.235700,9.720000,1505522470.090000,0.520000,105.852880,136.000000,0,4.300000,1505617923.115000,
